alive,alive_since,anonymity,average_timeout,first_seen,ip_data,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
True,1742716072.9216669,transparent,8192.466130424644,1741266441.7392411,"{'as': 'AS400596 Technologies Elixior', 'asname': 'ELIXIOR-CLOUD', 'city': 'Montreal', 'continent': 'North America', 'continentCode': 'NA', 'country': 'Canada', 'countryCode': 'CA', 'district': '', 'hosting': False, 'isp': 'Technologies Elixior', 'lat': 45.4579, 'lon': -73.5493, 'mobile': False, 'org': 'Technologies Elixior', 'proxy': False, 'regionName': 'Quebec', 'status': 'success', 'timezone': 'America/Toronto', 'zip': 'H3E'}",1742476220,1742716144.4093533,3128,http,http://23.132.28.133:3128,False,246.30260467529297,738,14011,5.003729066377381,23.132.28.133
True,1742715299.3995624,transparent,804.9822937888446,1742421230.3029337,"{'as': 'AS19429 ETB - Colombia', 'asname': 'ETB', 'city': 'Bogotá', 'continent': 'South America', 'continentCode': 'SA', 'country': 'Colombia', 'countryCode': 'CO', 'district': '', 'hosting': False, 'isp': 'ETB - Colombia', 'lat': 4.6115, 'lon': -74.0833, 'mobile': False, 'org': 'ETB - Colombia', 'proxy': False, 'regionName': 'Bogota D.C.', 'status': 'success', 'timezone': 'America/Bogota', 'zip': '111411'}",1742421231,1742716138.6621559,999,http,http://186.31.140.218:999,False,512.3717784881592,409,1224,25.04592774035517,186.31.140.218
True,1742715445.4276733,transparent,908.7854830734888,1742421590.6310172,"{'as': 'AS19429 ETB - Colombia', 'asname': 'ETB', 'city': 'Bogotá', 'continent': 'South America', 'continentCode': 'SA', 'country': 'Colombia', 'countryCode': 'CO', 'district': '', 'hosting': False, 'isp': 'ETB - Colombia', 'lat': 4.6115, 'lon': -74.0833, 'mobile': False, 'org': 'ETB - Colombia', 'proxy': False, 'regionName': 'Bogota D.C.', 'status': 'success', 'timezone': 'America/Bogota', 'zip': '111411'}",1742421591,1742716137.4821181,999,http,http://186.31.140.216:999,False,512.9604339599609,409,1220,25.10742786985881,186.31.140.216
True,1742716001.6621869,transparent,4187.17680658613,1742712020.7508013,"{'as': 'AS8075 Microsoft Corporation', 'asname': 'MICROSOFT-CORP-MSN-AS-BLOCK', 'city': 'Tokyo', 'continent': 'Asia', 'continentCode': 'AS', 'country': 'Japan', 'countryCode': 'JP', 'district': '', 'hosting': True, 'isp': 'Microsoft Corporation', 'lat': 35.68, 'lon': 139.77, 'mobile': False, 'org': 'Microsoft Azure Cloud (japaneast)', 'proxy': False, 'regionName': 'Tokyo', 'status': 'success', 'timezone': 'Asia/Tokyo', 'zip': '152-8503'}",1742714091,1742716138.9536095,3128,http,http://48.210.25.205:3128,False,3488.7640476226807,14,19,42.42424242424242,48.210.25.205
True,1742716137.571094,elite,4967.6599979400635,1742614334.753064,"{'as': 'AS36666 GloboTech Communications', 'asname': 'GTCOMM', 'city': 'Montreal', 'continent': 'North America', 'continentCode': 'NA', 'country': 'Canada', 'countryCode': 'CA', 'district': 'Ville-Marie', 'hosting': True, 'isp': 'GloboTech Communications', 'lat': 45.5049, 'lon': -73.573, 'mobile': False, 'org': '', 'proxy': True, 'regionName': 'Quebec', 'status': 'success', 'timezone': 'America/Toronto', 'zip': 'H4X'}",1742620523,1742716137.571094,32675,http,http://72.10.160.90:32675,False,2778.9790630340576,5,509,0.9727626459143969,72.10.160.90
True,1742712562.4792168,elite,914.2735102936649,1740425380.0961084,"{'as': 'AS212477 RoyaleHosting BV', 'asname': 'ROYALE-AS', 'city': 'Amsterdam', 'continent': 'Europe', 'continentCode': 'EU', 'country': 'The Netherlands', 'countryCode': 'NL', 'district': '', 'hosting': False, 'isp': 'RoyaleHosting BV', 'lat': 52.352, 'lon': 4.9392, 'mobile': False, 'org': 'RoyaleHosting BV', 'proxy': True, 'regionName': 'North Holland', 'status': 'success', 'timezone': 'Europe/Amsterdam', 'zip': '1098'}",1742240011,1742716127.8891628,18080,http,http://45.140.143.77:18080,False,67.25478172302246,27905,123,99.56115313258171,45.140.143.77
True,1742715918.7187665,elite,2647.5872695446014,1742415717.5366547,"{'as': 'AS36666 GloboTech Communications', 'asname': 'GTCOMM', 'city': 'Montreal', 'continent': 'North America', 'continentCode': 'NA', 'country': 'Canada', 'countryCode': 'CA', 'district': 'Ville-Marie', 'hosting': True, 'isp': 'GloboTech Communications', 'lat': 45.5049, 'lon': -73.573, 'mobile': False, 'org': '', 'proxy': True, 'regionName': 'Quebec', 'status': 'success', 'timezone': 'America/Toronto', 'zip': 'H4X'}",1742516035,1742716126.1868029,5473,http,http://67.43.236.18:5473,False,817.9683685302734,8,1300,0.6116207951070336,67.43.236.18
True,1742709603.4486861,transparent,780.8004920834937,1742424407.4005895,"{'as': 'AS14117 Telefonica del Sur S.A.', 'asname': 'Telefonica del Sur S.A.', 'city': 'Ancud', 'continent': 'South America', 'continentCode': 'SA', 'country': 'Chile', 'countryCode': 'CL', 'district': '', 'hosting': False, 'isp': 'Telefonica del Sur S.A.', 'lat': -41.8664, 'lon': -73.8155, 'mobile': False, 'org': 'Telefonica del Sur S.A', 'proxy': False, 'regionName': 'Los Lagos Region', 'status': 'success', 'timezone': 'America/Santiago', 'zip': ''}",1742424409,1742716123.3656702,999,http,http://201.186.41.103:999,False,841.655969619751,3493,35,99.0079365079365,201.186.41.103
True,1742715397.2278748,transparent,868.9571213347749,1742423715.7455575,"{'as': 'AS19429 ETB - Colombia', 'asname': 'ETB', 'city': 'Bogotá', 'continent': 'South America', 'continentCode': 'SA', 'country': 'Colombia', 'countryCode': 'CO', 'district': '', 'hosting': False, 'isp': 'ETB - Colombia', 'lat': 4.6115, 'lon': -74.0833, 'mobile': False, 'org': 'ETB - Colombia', 'proxy': False, 'regionName': 'Bogota D.C.', 'status': 'success', 'timezone': 'America/Bogota', 'zip': '111411'}",1742423716,1742716118.9213407,999,http,http://186.31.140.217:999,False,518.1517601013184,382,1220,23.845193508114857,186.31.140.217
True,1742716123.901345,transparent,8570.03973938209,1732576095.560692,"{'as': ""AS29571 Orange Côte d'Ivoire"", 'asname': 'ORANGE-COTE-IVOIRE', 'city': 'Abidjan', 'continent': 'Africa', 'continentCode': 'AF', 'country': 'Ivory Coast', 'countryCode': 'CI', 'district': '', 'hosting': False, 'isp': 'Ftth-bng-pal RES', 'lat': 5.3536, 'lon': -4.0012, 'mobile': False, 'org': '', 'proxy': True, 'regionName': 'Abidjan Autonomous District', 'status': 'success', 'timezone': 'Africa/Abidjan', 'zip': ''}",1742342900,1742716123.901345,3128,http,http://160.120.22.13:3128,False,7443.3159828186035,6984,76915,8.324294687660162,160.120.22.13
True,1742715452.9774473,transparent,876.1028265024161,1742423082.4850953,"{'as': 'AS19429 ETB - Colombia', 'asname': 'ETB', 'city': 'Bogotá', 'continent': 'South America', 'continentCode': 'SA', 'country': 'Colombia', 'countryCode': 'CO', 'district': '', 'hosting': False, 'isp': 'ETB - Colombia', 'lat': 4.6115, 'lon': -74.0833, 'mobile': False, 'org': 'ETB - Colombia', 'proxy': False, 'regionName': 'Bogota D.C.', 'status': 'success', 'timezone': 'America/Bogota', 'zip': '111411'}",1742423083,1742716113.1001468,999,http,http://186.31.140.215:999,False,521.7494964599609,385,1223,23.942786069651742,186.31.140.215
True,1742716102.2674792,transparent,4527.0404185858915,1742010514.8661273,"{'as': 'AS269809 ESTRELLA JORGE ALBERTO (GLOBALWIFI)', 'asname': 'ESTRELLA JORGE ALBERTO GLOBALWIFI', 'city': 'Centenario', 'continent': 'South America', 'continentCode': 'SA', 'country': 'Argentina', 'countryCode': 'AR', 'district': '', 'hosting': False, 'isp': 'Estrella Jorge Alberto', 'lat': -38.8013, 'lon': -68.1345, 'mobile': True, 'org': 'Estrella Jorge Alberto', 'proxy': False, 'regionName': 'Neuquen', 'status': 'success', 'timezone': 'America/Argentina/Salta', 'zip': '8309'}",1742615398,1742716119.7214482,8080,http,http://45.191.7.249:8080,False,8405.353784561157,4502,4260,51.38096325039945,45.191.7.249
True,1742716082.6166334,anonymous,7143.949524120048,1742421197.2806325,"{'as': 'AS272137 CONEXION COMERCIALIZACION DE SERVICIOS DE TELECOMUNICACIONES EMPALMERIA Y CONSTRUCCION DE REDES HFC DEL SUR COLOMBIA SAS', 'asname': 'CONEXION COMERCIALIZACION DE SERVICIOS DE TELECOMUNICACIONES EMPALMERIA Y CONSTRUCCION DE REDES HFC DEL SUR COLOMBIA SAS', 'city': 'Santiago de Cali', 'continent': 'South America', 'continentCode': 'SA', 'country': 'Colombia', 'countryCode': 'CO', 'district': '', 'hosting': False, 'isp': 'Conexion Comercializacion De Servicios De Telecomunicaciones Empalmeria Y Constr', 'lat': 3.4385, 'lon': -76.523, 'mobile': False, 'org': 'Conexion Comercializacion De Servicios De Telecomunicaciones Empalmeria Y Construccion De Redes HFC Del SUR Colombia', 'proxy': False, 'regionName': 'Valle del Cauca Department', 'status': 'success', 'timezone': 'America/Bogota', 'zip': '760001'}",1742421201,1742716117.1566007,999,http,http://38.199.31.21:999,False,4000.2782344818115,324,3244,9.080717488789238,38.199.31.21
True,1742716102.4586504,transparent,6589.78781578594,1736842609.946299,"{'as': 'AS269730 TECNOVEN SERVICES CA', 'asname': 'TECNOVEN SERVICES CA', 'city': 'Maracaibo', 'continent': 'South America', 'continentCode': 'SA', 'country': 'Venezuela', 'countryCode': 'VE', 'district': '', 'hosting': False, 'isp': 'Tecnoven Services CA', 'lat': 10.6658, 'lon': -71.621, 'mobile': False, 'org': 'Tecnoven Services C.A', 'proxy': True, 'regionName': 'Zulia', 'status': 'success', 'timezone': 'America/Caracas', 'zip': ''}",1742341621,1742716102.4586504,999,http,http://38.51.207.184:999,False,11088.49835395813,5730,67742,7.7988893728223,38.51.207.184
True,1742716099.4233253,elite,4657.756160806726,1742485276.4861796,"{'as': 'AS7552 Viettel Group', 'asname': 'VIETEL-AS-AP', 'city': 'Ninh Bình', 'continent': 'Asia', 'continentCode': 'AS', 'country': 'Vietnam', 'countryCode': 'VN', 'district': '', 'hosting': False, 'isp': 'Viettel Corporation', 'lat': 20.253, 'lon': 105.9749, 'mobile': False, 'org': 'VIETEL', 'proxy': False, 'regionName': 'Ninh Bình Province', 'status': 'success', 'timezone': 'Asia/Bangkok', 'zip': '430000'}",1742490954,1742716099.4233253,1009,http,http://171.238.70.43:1009,False,760.3859901428223,27,1611,1.6483516483516485,171.238.70.43
True,1742715441.0057883,transparent,843.7996897415514,1742423040.0954852,"{'as': 'AS19429 ETB - Colombia', 'asname': 'ETB', 'city': 'Bogotá', 'continent': 'South America', 'continentCode': 'SA', 'country': 'Colombia', 'countryCode': 'CO', 'district': '', 'hosting': False, 'isp': 'ETB - Colombia', 'lat': 4.6115, 'lon': -74.0833, 'mobile': False, 'org': 'ETB - Colombia', 'proxy': False, 'regionName': 'Bogota D.C.', 'status': 'success', 'timezone': 'America/Bogota', 'zip': '111411'}",1742423041,1742716093.7866151,999,http,http://186.31.140.213:999,False,511.17396354675293,389,1223,24.13151364764268,186.31.140.213
True,1742716095.3757896,elite,1147.0925211906433,1741042993.7405481,"{'as': 'AS36666 GloboTech Communications', 'asname': 'GTCOMM', 'city': 'Montreal', 'continent': 'North America', 'continentCode': 'NA', 'country': 'Canada', 'countryCode': 'CA', 'district': 'Ville-Marie', 'hosting': True, 'isp': 'GloboTech Communications', 'lat': 45.5049, 'lon': -73.573, 'mobile': False, 'org': '', 'proxy': True, 'regionName': 'Quebec', 'status': 'success', 'timezone': 'America/Toronto', 'zip': 'H4X'}",1742524561,1742716095.3757896,22223,http,http://67.43.236.18:22223,False,988.6951446533203,4,1879,0.21242697822623471,67.43.236.18
True,1742715569.7734444,elite,3740.7481944259534,1741794978.5785666,"{'as': 'AS24940 Hetzner Online GmbH', 'asname': 'HETZNER-AS', 'city': 'Nuremberg', 'continent': 'Europe', 'continentCode': 'EU', 'country': 'Germany', 'countryCode': 'DE', 'district': '', 'hosting': True, 'isp': 'Hetzner Online GmbH', 'lat': 49.4527, 'lon': 11.0783, 'mobile': False, 'org': 'Hetzner', 'proxy': False, 'regionName': 'Bavaria', 'status': 'success', 'timezone': 'Europe/Berlin', 'zip': '90403'}",1742399920,1742716088.2821784,8888,http,http://213.239.221.24:8888,False,5145.47872543335,7026,4269,62.20451527224435,213.239.221.24
True,1742716073.8390782,elite,913.1854215563645,1742422779.8048203,"{'as': 'AS40021 Nubes, LLC', 'asname': 'NL-811-40021', 'city': 'St Louis', 'continent': 'North America', 'continentCode': 'NA', 'country': 'United States', 'countryCode': 'US', 'district': '', 'hosting': False, 'isp': 'Nubes, LLC', 'lat': 38.6364, 'lon': -90.1985, 'mobile': False, 'org': 'Contabo Inc', 'proxy': False, 'regionName': 'Missouri', 'status': 'success', 'timezone': 'America/Chicago', 'zip': '63101'}",1742424558,1742716073.8390782,3128,http,http://209.145.58.104:3128,False,622.4565505981445,458,3075,12.963487121426551,209.145.58.104
True,1742709388.9995015,transparent,775.6231190276173,1742423277.704944,"{'as': 'AS61503 SERVICIOS DE TELECOMUNICACIONES INTERCABLE LTDA.', 'asname': 'SERVICIOS DE TELECOMUNICACIONES INTERCABLE LTDA.', 'city': 'Santiago', 'continent': 'South America', 'continentCode': 'SA', 'country': 'Chile', 'countryCode': 'CL', 'district': '', 'hosting': False, 'isp': 'Servicios De Telecomunicaciones Intercable Ltda.', 'lat': -33.4521, 'lon': -70.6536, 'mobile': False, 'org': 'RedCentral Telecomunicaion Limitada', 'proxy': False, 'regionName': 'Santiago Metropolitan', 'status': 'success', 'timezone': 'America/Santiago', 'zip': '34033'}",1742423279,1742716074.922285,999,http,http://38.250.127.81:999,False,797.3237037658691,3492,47,98.67194122633512,38.250.127.81
